時間	一般恐嚇取財	擄人勒贖	侵占	偽造文書印文	第一級毒品	第二級毒品	第三級毒品	第四級毒品	其他
99年 7月	0	0	 1 	0	0	0	0	0	0
99年 8月	0	0	0	 1 	 1 	 1 	0	0	0
99年 9月	0	0	 2 	0	 1 	 4 	0	0	0
99年 10月	0	0	0	0	0	 3 	 1 	0	0
99年 11月	0	0	0	 1 	0	 1 	0	0	0
99年 12月	0	0	0	0	0	0	 2 	0	0
100年	 1 	0	 4 	 1 	0	 17 	 1 	0	0
100年 1月	0	0	 1 	0	0	0	0	0	0
100年 2月	0	0	0	0	0	 7 	 1 	0	0
100年 3月	0	0	0	0	0	 5 	0	0	0
100年 4月	0	0	 1 	 1 	0	 1 	0	0	0
100年 5月	0	0	 1 	0	0	0	0	0	0
100年 6月	0	0	0	0	0	 1 	0	0	0
100年 7月	 1 	0	0	0	0	0	0	0	0
100年 8月	0	0	0	0	0	0	0	0	0
100年 9月	0	0	0	0	0	 1 	0	0	0
100年 10月	0	0	0	0	0	0	0	0	0
100年 11月	0	0	0	0	0	 1 	0	0	0
100年 12月	0	0	 1 	0	0	 1 	0	0	0
101年	 1 	0	 10 	 6 	 1 	 3 	0	0	 1 
101年 1月	0	0	 1 	0	0	0	0	0	0
101年 2月	0	0	0	0	0	0	0	0	0
101年 3月	 1 	0	0	0	0	0	0	0	0
101年 4月	0	0	 1 	0	0	0	0	0	0
101年 5月	0	0	0	 2 	 1 	0	0	0	0
101年 6月	0	0	0	 1 	0	0	0	0	0
101年 7月	0	0	 1 	 1 	0	0	0	0	0
101年 8月	0	0	0	0	0	 1 	0	0	 1 
101年 9月	0	0	 2 	0	0	0	0	0	0
101年 10月	0	0	 2 	 1 	0	0	0	0	0
101年 11月	0	0	 2 	0	0	 1 	0	0	0
101年 12月	0	0	 1 	 1 	0	 1 	0	0	0
102年	 5 	0	 17 	 13 	 1 	 48 	 1 	0	0
102年 1月	0	0	 1 	0	0	0	0	0	0
102年 2月	 2 	0	0	0	0	 7 	0	0	0
102年 3月	 1 	0	 1 	 1 	0	 4 	0	0	0
102年 4月	0	0	 2 	0	0	 3 	0	0	0
102年 5月	 1 	0	0	 2 	0	 2 	 1 	0	0
102年 6月	0	0	0	 2 	0	 2 	0	0	0
102年 7月	0	0	 4 	 1 	0	 6 	0	0	0
102年 8月	0	0	 1 	 1 	 1 	 8 	0	0	0
102年 9月	 1 	0	 2 	 2 	0	 2 	0	0	0
102年 10月	0	0	 1 	 2 	0	 4 	0	0	0
102年 11月	0	0	 2 	 1 	0	 3 	0	0	0
102年 12月	0	0	 3 	 1 	0	 7 	0	0	0
103年	 4 	0	 14 	 12 	 32 	 47 	 5 	0	 1 
103年 1月	0	0	 1 	0	 3 	 8 	0	0	 1 
103年 2月	0	0	 1 	0	 16 	 8 	0	0	0
103年 3月	0	0	 1 	0	 1 	 2 	0	0	0
103年 4月	0	0	 1 	 1 	 2 	0	0	0	0
103年 5月	0	0	 1 	 1 	 1 	 6 	0	0	0
103年 6月	 1 	0	 1 	 2 	 3 	 7 	0	0	0
103年 7月	 1 	0	 2 	 2 	 5 	 1 	 2 	0	0
103年 8月	0	0	 1 	 2 	 1 	 7 	0	0	0
103年 9月	0	0	 1 	 2 	0	0	 3 	0	0
103年 10月	 1 	0	 1 	 2 	0	 6 	0	0	0
103年 11月	 1 	0	0	0	0	 1 	0	0	0
103年 12月	0	0	 3 	0	0	 1 	0	0	0
104年	 3 	0	 16 	 14 	 2 	 92 	 11 	0	 6 
104年 1月	0	0	 1 	 1 	0	0	 1 	0	0
104年 2月	0	0	0	0	0	 11 	 1 	0	0
104年 3月	 1 	0	 1 	 1 	0	 2 	0	0	0
104年 4月	0	0	 1 	 1 	0	 6 	0	0	0
104年 5月	0	0	 1 	 1 	0	 10 	0	0	 5 
104年 6月	0	0	 3 	0	0	 17 	 2 	0	0
104年 7月	0	0	0	 1 	0	0	0	0	0
104年 8月	0	0	 1 	 3 	0	 3 	0	0	0
104年 9月	0	0	 4 	0	0	 3 	 5 	0	0
104年 10月	 1 	0	 1 	 4 	0	 17 	 2 	0	0
104年 11月	 1 	0	0	 1 	 2 	 8 	0	0	0
104年 12月	0	0	 3 	 1 	0	 15 	0	0	 1 
105年	 7 	0	 20 	 13 	 12 	 167 	 7 	0	0
105年 1月	0	0	 3 	 1 	 2 	 17 	0	0	0
105年 2月	 1 	0	0	0	 1 	 3 	0	0	0
105年 3月	0	0	 2 	0	0	 9 	0	0	0
105年 4月	0	0	 2 	 2 	 2 	 14 	0	0	0
105年 5月	 3 	0	0	 2 	 1 	 12 	0	0	0
105年 6月	0	0	 1 	0	 2 	 14 	0	0	0
105年 7月	0	0	 3 	0	 2 	 23 	 2 	0	0
105年 8月	 2 	0	 2 	0	 1 	 26 	 2 	0	0
105年 9月	 1 	0	0	 2 	 1 	 11 	0	0	0
105年 10月	0	0	 4 	 1 	0	 12 	0	0	0
105年 11月	0	0	 1 	 2 	0	 15 	 1 	0	0
105年 12月	0	0	 2 	 3 	0	 11 	 2 	0	0
